precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,windspeed_10m_max,windgusts_10m_max,sunshine_duration,shortwave_radiation_sum,et0_fao_evapotranspiration,precipitation_hours,rain_sum,snowfall_sum,weathercode,pressure_msl_mean,dewpoint_2m_mean,date
2.8,23.5,17.1,19.7,20.6,40.7,35366.81,17.46,3.49,6.0,2.8,0.0,61,1013.6,15.1,2022-07-09
1.5,23.9,15.8,19.5,17.3,34.6,54404.43,21.0,4.13,4.0,1.5,0.0,53,1008.7,13.9,2022-07-10
1.1,23.0,15.4,18.8,24.9,47.2,31140.52,17.38,4.3,3.0,1.1,0.0,53,1008.1,11.4,2022-07-11
4.2,21.2,14.1,17.4,25.4,46.1,45147.24,21.16,4.56,6.0,4.2,0.0,63,1011.1,9.5,2022-07-12
9.8,19.3,13.8,15.7,32.3,59.0,6172.17,9.15,2.24,18.0,9.8,0.0,63,1006.6,11.9,2022-07-13
0.3,25.1,13.9,19.3,24.3,47.2,47219.27,22.25,4.66,3.0,0.3,0.0,51,1010.3,12.7,2022-07-14
8.1,23.8,14.9,19.3,18.4,42.1,41799.93,17.23,3.22,5.0,8.1,0.0,63,1012.1,15.0,2022-07-15
1.9,23.6,13.3,18.8,12.8,27.7,40061.79,19.57,4.07,1.0,1.9,0.0,61,1016.4,10.1,2022-07-16
6.2,20.0,13.5,16.6,22.0,43.6,53353.71,24.04,4.15,10.0,6.2,0.0,61,1017.1,10.4,2022-07-17
0.5,21.8,11.6,16.9,19.9,38.5,54506.45,23.9,4.41,5.0,0.5,0.0,51,1021.0,10.2,2022-07-18
1.6,21.5,13.1,16.7,16.7,36.0,21576.51,11.97,2.35,8.0,1.6,0.0,51,1020.8,12.5,2022-07-19
0.7,26.8,14.0,19.8,29.7,54.4,53079.98,22.31,4.88,5.0,0.7,0.0,51,1016.6,13.7,2022-07-20
0.7,24.5,13.8,19.6,28.2,53.3,50223.15,22.81,5.19,4.0,0.7,0.0,51,1013.5,11.6,2022-07-21
0.1,24.4,16.2,20.6,23.5,46.1,53460.04,25.39,5.11,1.0,0.1,0.0,51,1014.2,13.9,2022-07-22
0.0,28.0,16.4,22.5,10.5,24.5,53930.71,25.53,5.28,0.0,0.0,0.0,3,1016.5,13.8,2022-07-23
7.4,29.8,17.7,22.5,13.8,30.6,39096.39,19.47,4.38,7.0,7.4,0.0,63,1013.6,15.7,2022-07-24
0.8,24.6,16.4,20.4,20.8,39.2,51164.82,22.45,4.43,4.0,0.8,0.0,51,1012.8,14.9,2022-07-25
0.3,25.8,15.1,20.5,14.2,31.3,52054.46,24.39,4.71,2.0,0.3,0.0,51,1011.4,13.3,2022-07-26
0.1,28.2,15.6,21.8,17.3,35.6,36445.54,19.21,4.24,1.0,0.1,0.0,51,1011.3,14.6,2022-07-27
0.2,26.0,16.5,21.3,16.3,33.8,51575.74,25.48,5.16,1.0,0.2,0.0,51,1017.0,13.2,2022-07-28
0.0,27.1,15.1,21.9,10.8,19.4,50400.0,21.94,4.66,0.0,0.0,0.0,3,1020.1,11.4,2022-07-29
0.0,28.9,17.6,23.4,16.3,31.3,50838.83,22.95,5.55,0.0,0.0,0.0,3,1017.9,13.7,2022-07-30
0.0,29.0,19.1,24.2,19.4,40.0,50400.0,24.86,6.41,0.0,0.0,0.0,3,1013.8,12.7,2022-07-31
1.5,28.5,18.2,22.8,17.9,40.7,40054.67,20.95,5.18,5.0,1.5,0.0,53,1010.7,13.5,2022-08-01
11.9,24.1,18.4,19.8,22.0,42.1,16730.56,10.47,2.11,17.0,11.9,0.0,61,1011.2,17.2,2022-08-02
11.5,23.3,18.0,19.7,21.6,42.5,19837.22,12.55,2.26,20.0,11.5,0.0,63,1013.5,17.8,2022-08-03
2.0,24.6,18.1,20.4,16.7,33.8,33974.09,16.52,3.03,9.0,2.0,0.0,51,1015.6,18.0,2022-08-04
1.3,25.9,18.3,21.5,16.3,32.4,37404.75,17.71,3.43,8.0,1.3,0.0,51,1015.4,18.4,2022-08-05
0.1,28.9,18.1,23.3,13.0,28.8,50400.0,22.94,4.67,1.0,0.1,0.0,51,1016.0,17.8,2022-08-06
7.7,29.1,19.0,22.8,19.0,34.2,39600.0,19.64,3.87,7.0,7.7,0.0,63,1016.7,18.9,2022-08-07
16.4,22.2,17.1,19.7,14.8,25.9,11489.26,12.12,2.31,8.0,16.4,0.0,65,1020.6,17.0,2022-08-08
0.1,22.8,17.2,19.7,18.7,36.0,28931.81,16.57,3.38,1.0,0.1,0.0,51,1021.9,14.5,2022-08-09
3.8,22.0,15.9,18.7,21.1,40.7,19788.35,13.89,2.76,11.0,3.8,0.0,53,1020.5,14.8,2022-08-10
21.2,24.8,16.6,19.8,22.7,40.0,25294.5,15.23,2.92,11.0,21.2,0.0,65,1018.8,16.7,2022-08-11
0.0,26.9,18.6,22.3,20.1,37.4,27680.29,14.74,3.14,0.0,0.0,0.0,3,1018.0,18.8,2022-08-12
1.5,26.6,19.9,22.9,20.2,42.5,40524.22,16.87,3.68,3.0,1.5,0.0,61,1014.5,18.4,2022-08-13
0.3,28.2,20.2,23.8,22.7,41.4,39396.73,18.67,4.6,1.0,0.3,0.0,51,1012.0,17.0,2022-08-14
0.4,27.1,20.9,24.0,21.5,41.4,38414.84,16.88,4.31,2.0,0.4,0.0,51,1010.1,17.5,2022-08-15
3.7,25.4,19.4,22.2,21.9,41.8,21538.09,12.83,3.18,11.0,3.7,0.0,55,1009.0,17.5,2022-08-16
2.5,27.5,17.4,21.6,15.9,30.2,34396.68,17.76,3.5,6.0,2.5,0.0,53,1009.7,18.0,2022-08-17
0.0,27.9,18.4,22.7,19.3,36.7,50400.0,22.23,4.61,0.0,0.0,0.0,3,1010.7,17.5,2022-08-18
0.3,24.2,18.0,21.2,19.8,37.8,33883.7,13.74,3.15,3.0,0.3,0.0,51,1013.5,16.4,2022-08-19
0.6,23.8,16.0,19.9,13.3,25.6,33587.59,13.92,2.76,5.0,0.6,0.0,51,1014.1,15.8,2022-08-20
0.3,26.6,17.6,21.5,16.8,33.5,35967.85,16.27,3.54,3.0,0.3,0.0,51,1012.2,16.8,2022-08-21
0.0,28.6,17.0,22.6,19.4,36.0,50161.03,21.35,4.77,0.0,0.0,0.0,3,1012.7,14.8,2022-08-22
0.0,29.9,19.1,24.1,24.3,45.4,49948.1,20.64,5.93,0.0,0.0,0.0,2,1016.1,12.1,2022-08-23
0.0,31.3,18.2,24.4,21.3,39.2,49734.52,21.84,6.16,0.0,0.0,0.0,0,1019.7,11.4,2022-08-24
0.0,31.0,16.4,23.9,21.3,41.8,49520.45,21.75,5.97,0.0,0.0,0.0,0,1018.9,10.8,2022-08-25
0.0,30.1,17.5,24.0,20.4,40.0,41196.54,20.22,5.86,0.0,0.0,0.0,3,1014.9,10.1,2022-08-26
0.0,29.5,20.0,24.0,17.3,33.1,33780.73,14.87,4.79,0.0,0.0,0.0,3,1012.6,10.4,2022-08-27
0.0,28.0,17.5,22.1,12.3,24.8,42049.93,15.88,3.59,0.0,0.0,0.0,3,1011.1,12.7,2022-08-28
0.0,31.1,15.4,23.6,17.1,31.7,46729.65,19.59,5.01,0.0,0.0,0.0,3,1012.7,13.4,2022-08-29
0.0,27.0,18.7,22.6,17.7,36.7,46090.42,20.27,4.72,0.0,0.0,0.0,3,1015.3,13.8,2022-08-30
0.4,24.5,15.4,19.7,17.6,35.3,42398.09,15.38,3.67,2.0,0.4,0.0,51,1015.4,11.4,2022-08-31
0.0,20.5,13.2,17.3,16.6,32.4,38510.56,13.67,3.28,0.0,0.0,0.0,3,1016.4,7.1,2022-09-01
0.0,19.9,9.4,15.1,12.4,27.0,42327.65,18.6,3.61,0.0,0.0,0.0,3,1021.3,4.5,2022-09-02
0.0,18.1,12.4,14.8,12.6,23.8,11510.61,9.32,2.64,0.0,0.0,0.0,3,1022.9,4.8,2022-09-03
0.0,18.8,8.9,14.9,14.0,30.2,43348.57,15.32,3.2,0.0,0.0,0.0,3,1023.5,4.8,2022-09-04
0.4,18.1,10.6,14.1,22.1,41.4,30605.91,13.2,3.01,2.0,0.4,0.0,51,1024.0,5.1,2022-09-05
0.2,14.1,7.6,11.4,18.7,36.7,25743.48,10.71,2.19,2.0,0.2,0.0,51,1024.5,4.2,2022-09-06
0.0,17.5,5.1,11.4,15.1,31.0,41342.22,15.84,2.8,0.0,0.0,0.0,3,1022.1,3.0,2022-09-07
0.0,19.1,6.7,13.6,12.9,27.4,43692.95,19.54,3.49,0.0,0.0,0.0,1,1019.5,4.5,2022-09-08
0.0,17.4,7.3,12.8,18.8,38.2,31776.78,13.56,3.04,0.0,0.0,0.0,3,1022.3,4.5,2022-09-09
13.8,13.6,9.6,11.2,27.0,47.5,0.0,2.97,0.96,21.0,13.8,0.0,63,1018.9,8.6,2022-09-10
7.8,18.2,11.6,14.2,29.5,55.4,22870.98,11.55,2.14,10.0,7.8,0.0,63,1009.7,10.7,2022-09-11
2.7,13.1,10.9,11.9,13.5,25.2,1124.41,4.85,0.91,10.0,2.7,0.0,53,1007.5,10.0,2022-09-12
9.4,13.6,10.6,11.7,19.9,36.4,0.0,4.98,0.92,12.0,9.4,0.0,63,1008.0,10.0,2022-09-13
1.5,17.5,10.2,13.3,17.7,33.8,27691.49,9.4,1.6,7.0,1.5,0.0,53,1006.5,10.3,2022-09-14
1.6,18.2,10.9,14.8,11.8,20.5,3433.4,5.37,1.02,10.0,1.6,0.0,51,1002.9,13.1,2022-09-15
1.4,19.6,12.0,16.0,16.8,31.0,37967.86,12.28,2.16,5.0,1.4,0.0,53,1002.5,12.9,2022-09-16
2.1,14.7,9.9,12.3,8.1,16.2,0.0,2.99,0.69,6.0,2.1,0.0,53,1005.7,10.8,2022-09-17
5.7,16.2,8.4,12.6,39.4,69.1,8382.8,4.01,0.89,12.0,5.7,0.0,55,995.7,11.1,2022-09-18
2.0,15.1,8.9,11.4,31.6,57.2,24200.14,10.35,1.99,9.0,2.0,0.0,53,1005.2,6.9,2022-09-19
11.4,13.4,7.4,10.4,13.1,24.8,21066.44,9.03,1.32,12.0,11.4,0.0,63,1011.2,8.0,2022-09-20
5.9,13.0,7.8,10.0,20.4,37.8,15016.17,8.41,1.14,16.0,5.9,0.0,61,1012.0,8.2,2022-09-21
0.3,12.4,6.1,8.9,12.2,26.3,27535.7,9.76,1.34,3.0,0.3,0.0,51,1014.4,6.6,2022-09-22
1.0,12.2,6.2,8.5,11.4,22.3,5734.02,6.64,0.97,4.0,1.0,0.0,53,1013.9,6.9,2022-09-23
2.7,11.7,6.3,8.7,21.9,41.4,19483.85,7.7,1.14,5.0,2.7,0.0,61,1013.2,6.5,2022-09-24
0.0,14.4,5.8,9.7,23.1,43.6,24329.99,11.22,1.8,0.0,0.0,0.0,3,1015.0,5.7,2022-09-25
3.3,16.6,8.1,11.9,12.1,21.2,9994.68,6.77,1.27,11.0,3.3,0.0,53,1011.0,8.5,2022-09-26
3.8,15.9,9.4,12.4,8.0,18.0,6773.71,5.97,0.95,13.0,3.8,0.0,55,1003.1,11.3,2022-09-27
1.1,15.8,9.3,12.0,15.2,25.9,4941.96,5.68,0.93,8.0,1.1,0.0,51,1001.7,10.8,2022-09-28
0.0,17.5,7.9,12.3,16.8,32.4,25980.18,11.07,1.87,0.0,0.0,0.0,3,1007.9,9.1,2022-09-29
0.0,21.0,11.2,15.8,12.1,22.7,35897.73,11.11,1.8,0.0,0.0,0.0,3,1011.9,13.6,2022-09-30
16.6,20.4,12.5,15.5,19.8,37.1,27894.72,11.29,1.92,5.0,16.6,0.0,65,1013.9,13.0,2022-10-01
14.0,14.4,7.7,12.3,33.5,61.2,0.0,3.51,0.74,19.0,14.0,0.0,63,1002.0,11.0,2022-10-02
8.9,13.2,7.4,9.9,33.2,61.9,11496.75,7.13,1.53,16.0,8.9,0.0,61,1000.5,6.4,2022-10-03
6.8,10.4,6.7,8.3,25.1,46.4,0.0,3.48,0.68,22.0,6.8,0.0,53,1009.1,6.6,2022-10-04
0.7,13.0,7.2,10.3,21.6,40.0,8924.72,5.3,1.08,6.0,0.7,0.0,51,1021.7,7.1,2022-10-05
0.0,18.5,8.9,13.3,15.8,31.0,38211.42,13.13,2.23,0.0,0.0,0.0,3,1023.7,8.7,2022-10-06
0.0,16.5,10.6,13.1,13.3,22.7,38835.11,13.36,1.87,0.0,0.0,0.0,3,1028.8,9.5,2022-10-07
0.0,17.4,4.6,10.8,11.5,21.2,38739.7,13.19,1.92,0.0,0.0,0.0,2,1024.9,7.0,2022-10-08
0.4,16.5,5.2,10.6,19.5,35.3,23560.91,9.21,1.47,3.0,0.4,0.0,51,1019.6,7.9,2022-10-09
0.0,13.3,6.6,9.2,23.8,44.6,38057.66,10.74,1.6,0.0,0.0,0.0,3,1024.8,5.4,2022-10-10
0.0,13.6,2.3,7.6,9.4,19.1,38452.27,12.36,1.58,0.0,0.0,0.0,3,1023.9,3.3,2022-10-11
0.0,14.1,6.0,9.6,17.3,32.8,35074.88,11.13,1.7,0.0,0.0,0.0,3,1023.9,5.2,2022-10-12
0.3,12.2,5.1,8.2,8.6,20.5,30539.78,7.96,1.05,2.0,0.3,0.0,51,1026.1,6.0,2022-10-13
0.0,12.6,5.8,8.5,10.3,21.6,28800.0,9.06,1.25,0.0,0.0,0.0,3,1025.0,5.4,2022-10-14
0.0,13.4,4.1,7.9,13.7,28.1,34569.77,11.22,1.77,0.0,0.0,0.0,3,1025.4,2.3,2022-10-15
0.0,11.9,2.3,6.4,14.3,29.5,37230.85,11.67,1.5,0.0,0.0,0.0,3,1030.1,2.0,2022-10-16
0.0,15.1,2.3,8.3,13.9,28.4,36409.49,11.03,1.86,0.0,0.0,0.0,3,1032.4,2.3,2022-10-17
0.0,19.2,8.1,12.7,17.6,32.0,35962.18,10.66,2.7,0.0,0.0,0.0,3,1026.4,4.1,2022-10-18
0.7,14.5,8.1,11.5,23.8,41.0,22731.43,6.79,1.76,4.0,0.7,0.0,51,1013.8,6.1,2022-10-19
4.2,7.5,2.8,4.6,29.5,52.9,0.0,1.43,0.54,14.0,4.2,0.0,53,1018.4,2.4,2022-10-20
0.0,7.7,1.1,4.4,13.0,27.0,29103.65,6.1,0.8,0.0,0.0,0.0,3,1025.9,0.7,2022-10-21
0.0,9.6,2.0,5.7,14.3,26.3,3019.15,3.18,0.71,0.0,0.0,0.0,3,1019.8,2.1,2022-10-22
7.3,12.4,7.7,9.7,18.6,35.3,1269.82,2.51,0.5,11.0,7.3,0.0,61,1014.3,8.0,2022-10-23
0.8,14.1,9.4,11.5,16.4,28.4,7452.71,4.79,0.8,7.0,0.8,0.0,51,1018.1,9.6,2022-10-24
13.1,14.8,9.8,11.8,10.8,18.4,11488.49,4.84,0.72,11.0,13.1,0.0,63,1015.2,10.7,2022-10-25
2.1,13.6,9.6,11.5,21.0,37.8,13512.27,4.44,0.66,11.0,2.1,0.0,53,1015.7,10.4,2022-10-26
0.4,13.2,8.6,10.5,20.6,37.8,10723.76,4.26,0.83,4.0,0.4,0.0,51,1024.3,8.2,2022-10-27
0.0,13.9,6.8,10.5,10.9,22.7,30131.43,6.93,0.99,0.0,0.0,0.0,3,1027.2,7.8,2022-10-28
0.1,16.6,7.9,12.4,23.5,41.0,25200.0,7.34,1.38,1.0,0.1,0.0,51,1019.7,9.4,2022-10-29
0.7,14.3,9.4,11.9,23.5,41.4,8373.56,3.94,1.16,5.0,0.7,0.0,51,1014.7,8.5,2022-10-30
0.0,9.6,3.5,7.6,25.6,46.4,33076.82,8.83,1.7,0.0,0.0,0.0,3,1017.7,1.3,2022-10-31
0.0,9.1,0.7,4.7,11.3,19.1,32400.0,8.25,0.92,0.0,0.0,0.0,3,1022.4,1.0,2022-11-01
0.1,9.2,2.3,6.0,13.0,23.8,7200.0,2.76,0.5,1.0,0.1,0.0,51,1016.8,3.8,2022-11-02
11.6,10.5,6.2,8.2,18.5,32.8,0.0,1.31,0.28,19.0,11.6,0.0,61,1017.4,7.3,2022-11-03
1.1,9.4,6.6,7.9,12.6,22.0,0.0,2.74,0.43,7.0,1.1,0.0,51,1017.2,6.9,2022-11-04
0.0,7.2,4.0,6.0,17.1,32.0,1018.03,2.97,0.41,0.0,0.0,0.0,3,1020.5,4.7,2022-11-05
1.3,6.8,4.4,5.0,18.2,33.1,0.0,1.77,0.36,5.0,1.3,0.0,53,1025.1,3.5,2022-11-06
0.6,7.8,4.4,6.3,16.2,30.2,0.0,1.9,0.39,5.0,0.6,0.0,51,1023.3,4.5,2022-11-07
0.2,11.4,4.3,7.1,14.9,27.7,3896.43,2.92,0.63,2.0,0.2,0.0,51,1021.2,4.5,2022-11-08
0.0,11.9,2.5,6.2,13.0,22.3,31919.8,7.05,0.8,0.0,0.0,0.0,3,1023.7,4.4,2022-11-09
0.5,10.7,4.3,7.4,19.5,35.6,10028.97,3.89,0.55,1.0,0.5,0.0,53,1024.0,5.6,2022-11-10
3.1,10.1,5.3,8.3,13.5,26.3,3939.79,2.58,0.38,15.0,3.1,0.0,53,1027.7,7.3,2022-11-11
0.0,11.9,6.6,9.1,21.3,38.5,16954.45,4.49,0.77,0.0,0.0,0.0,3,1029.3,6.8,2022-11-12
0.0,12.3,7.1,9.5,19.6,36.0,14400.0,3.73,0.68,0.0,0.0,0.0,3,1028.0,7.2,2022-11-13
0.0,6.8,2.2,4.7,11.3,22.3,19396.06,4.16,0.46,0.0,0.0,0.0,3,1028.8,3.1,2022-11-14
0.0,6.6,3.3,4.9,17.3,32.4,0.0,1.92,0.45,0.0,0.0,0.0,3,1020.4,2.0,2022-11-15
3.2,6.7,3.0,5.0,16.4,29.2,0.0,0.9,0.26,12.0,3.2,0.0,53,1008.5,3.7,2022-11-16
2.9,2.8,-1.9,-0.2,20.9,37.8,0.0,2.72,0.42,9.0,1.9,0.7,73,1006.5,-2.5,2022-11-17
1.4,-0.9,-3.2,-2.1,15.4,26.3,0.0,2.65,0.42,6.0,0.0,0.98,73,1007.7,-5.9,2022-11-18
18.9,-0.2,-2.2,-0.9,19.0,33.8,0.0,2.86,0.24,12.0,0.3,13.02,75,1009.2,-1.9,2022-11-19
1.8,-2.0,-4.5,-2.9,15.2,26.6,0.0,1.52,0.19,10.0,0.0,1.26,73,1019.3,-4.3,2022-11-20
12.6,0.2,-2.0,-1.2,16.6,29.2,0.0,1.68,0.17,11.0,7.4,3.64,75,1009.9,-1.9,2022-11-21
0.2,0.2,-4.0,-2.1,18.0,32.0,0.0,3.32,0.25,1.0,0.2,0.0,51,1007.1,-3.2,2022-11-22
0.0,-0.7,-6.6,-2.1,10.8,18.7,10315.8,3.83,0.27,0.0,0.0,0.0,3,1013.4,-3.1,2022-11-23
12.4,2.0,-1.3,0.7,17.3,29.9,0.0,1.18,0.16,17.0,12.4,0.0,61,1010.7,0.1,2022-11-24
3.5,1.1,0.2,0.7,12.7,22.7,0.0,0.98,0.13,13.0,3.1,0.28,73,1015.7,0.5,2022-11-25
3.8,0.6,0.0,0.3,13.5,23.0,0.0,1.07,0.14,9.0,0.4,2.38,73,1022.3,-0.0,2022-11-26
3.3,0.2,-1.2,-0.5,13.8,23.8,0.0,0.99,0.14,11.0,0.0,2.31,73,1027.7,-0.9,2022-11-27
1.1,0.4,-1.8,-0.6,8.0,13.3,0.0,2.2,0.22,5.0,0.0,0.77,73,1029.3,-1.2,2022-11-28
5.1,0.7,-1.3,-0.5,13.8,25.2,0.0,1.04,0.15,21.0,0.5,3.22,73,1030.5,-1.2,2022-11-29
2.2,-1.2,-3.3,-2.5,10.9,19.4,3600.0,2.01,0.29,9.0,0.0,1.54,73,1031.5,-5.7,2022-11-30
0.0,-1.0,-7.2,-2.8,10.5,16.2,21600.0,4.85,0.46,0.0,0.0,0.0,3,1031.5,-7.3,2022-12-01
0.4,-0.4,-4.8,-2.7,9.7,17.3,14527.55,4.05,0.51,3.0,0.4,0.0,51,1030.5,-8.0,2022-12-02
0.0,-1.5,-3.0,-2.0,18.7,32.8,0.0,1.45,0.43,0.0,0.0,0.0,3,1034.3,-5.6,2022-12-03
0.0,-3.4,-7.6,-5.3,16.8,31.3,15730.79,4.2,0.49,0.0,0.0,0.0,3,1039.3,-9.1,2022-12-04
0.0,-5.3,-9.2,-7.2,16.0,28.4,19315.56,4.15,0.4,0.0,0.0,0.0,3,1037.0,-10.8,2022-12-05
0.0,-3.8,-9.4,-6.2,21.7,40.3,18248.76,4.0,0.4,0.0,0.0,0.0,3,1028.6,-9.3,2022-12-06
3.5,-0.8,-4.3,-2.3,20.0,35.6,0.0,1.12,0.24,15.0,0.0,2.45,73,1017.4,-3.9,2022-12-07
0.0,0.2,-0.8,-0.5,11.4,20.5,0.0,2.17,0.16,0.0,0.0,0.0,3,1017.6,-0.8,2022-12-08
0.1,0.3,-0.7,-0.3,10.5,18.0,0.0,1.66,0.16,1.0,0.0,0.07,71,1015.7,-0.5,2022-12-09
1.2,3.0,-0.3,1.2,21.4,36.7,0.0,0.89,0.12,5.0,1.2,0.0,51,1007.5,1.0,2022-12-10
14.5,9.4,0.9,5.2,25.0,43.6,0.0,0.75,0.13,15.0,14.5,0.0,63,998.7,4.9,2022-12-11
4.1,5.3,-1.5,-0.4,19.7,33.8,5949.63,2.39,0.26,7.0,0.7,2.38,75,1001.9,-2.2,2022-12-12
0.3,-0.3,-4.0,-1.6,21.9,37.4,0.0,1.5,0.25,3.0,0.0,0.28,71,1009.3,-3.7,2022-12-13
0.2,-2.5,-4.6,-3.4,17.1,33.8,22957.04,4.17,0.53,1.0,0.0,0.14,71,1016.9,-8.0,2022-12-14
5.5,1.0,-3.7,-1.3,28.2,50.0,0.0,0.57,0.25,17.0,0.1,3.78,73,1014.5,-2.8,2022-12-15
11.0,1.4,-1.6,-0.0,21.4,37.1,0.0,0.71,0.13,10.0,5.9,3.57,75,1017.1,-0.7,2022-12-16
6.5,2.8,0.4,1.6,20.2,34.9,0.0,0.78,0.12,10.0,6.5,0.0,61,1012.1,1.5,2022-12-17
0.0,0.1,-7.2,-4.2,27.0,48.2,172.83,1.67,0.35,0.0,0.0,0.0,3,1026.7,-6.7,2022-12-18
0.0,-3.5,-8.8,-6.0,19.3,36.0,3899.54,2.41,0.3,0.0,0.0,0.0,3,1041.5,-8.9,2022-12-19
1.7,0.2,-7.1,-2.7,28.9,51.1,0.0,0.99,0.93,7.0,0.6,0.77,73,1031.0,-9.4,2022-12-20
0.0,3.5,-0.3,0.9,16.2,29.9,8084.54,2.16,0.57,0.0,0.0,0.0,3,1020.3,-4.1,2022-12-21
2.2,3.5,-0.8,1.4,12.7,22.0,8327.66,2.17,0.26,9.0,2.2,0.0,53,1015.1,-0.3,2022-12-22
1.1,3.6,1.2,2.2,14.5,25.6,14672.02,2.88,0.26,5.0,1.1,0.0,51,1011.7,1.1,2022-12-23
0.2,4.6,0.3,2.2,12.7,22.0,0.0,1.28,0.17,2.0,0.2,0.0,51,1011.3,1.6,2022-12-24
1.8,1.6,-0.5,1.1,13.3,23.8,0.0,0.8,0.12,9.0,0.9,0.63,73,1019.8,0.8,2022-12-25
2.1,0.1,-2.2,-1.0,17.9,31.0,0.0,1.16,0.18,4.0,0.0,1.47,75,1025.2,-2.4,2022-12-26
5.7,4.9,0.2,2.5,26.8,49.7,569.25,1.64,0.2,14.0,4.2,1.05,73,1015.1,1.7,2022-12-27
0.0,3.2,-0.8,1.2,23.3,41.8,17653.07,3.1,0.41,0.0,0.0,0.0,3,1022.2,-1.1,2022-12-28
0.1,3.5,0.1,1.5,18.4,32.0,3600.0,1.7,0.71,1.0,0.1,0.0,51,1020.9,-3.1,2022-12-29
0.0,6.8,0.4,3.0,16.6,28.4,27175.73,3.93,0.55,0.0,0.0,0.0,3,1018.7,-0.1,2022-12-30
0.0,6.2,-1.0,3.0,18.6,32.0,22066.81,3.77,0.34,0.0,0.0,0.0,3,1023.1,1.8,2022-12-31
0.0,13.5,5.0,9.5,22.2,39.2,20404.69,3.4,1.05,0.0,0.0,0.0,3,1020.3,5.8,2023-01-01
0.0,10.9,6.1,8.0,20.6,37.8,25884.66,3.97,0.63,0.0,0.0,0.0,3,1023.8,5.6,2023-01-02
0.0,10.4,4.7,6.8,23.7,44.3,22818.93,3.82,0.54,0.0,0.0,0.0,3,1019.9,4.7,2023-01-03
0.3,4.7,1.5,3.6,22.0,40.0,3600.0,1.41,0.68,2.0,0.3,0.0,51,1023.2,-0.3,2023-01-04
7.4,6.3,0.2,3.7,24.9,45.7,0.0,0.73,0.32,15.0,4.6,1.96,75,1006.3,2.0,2023-01-05
2.5,5.8,-6.7,-0.2,22.7,41.8,0.0,1.36,0.33,13.0,1.9,0.42,71,1013.7,-2.6,2023-01-06
0.0,-6.1,-9.9,-8.6,12.3,24.1,21789.21,4.42,0.51,0.0,0.0,0.0,3,1028.4,-15.0,2023-01-07
0.0,-4.5,-10.1,-8.0,20.0,35.3,21581.26,4.22,0.67,0.0,0.0,0.0,3,1030.4,-14.6,2023-01-08
0.8,-0.6,-6.4,-3.1,26.1,48.6,0.0,0.68,0.73,5.0,0.0,0.56,73,1023.4,-8.0,2023-01-09
1.5,-0.9,-5.6,-3.6,28.5,53.3,14012.19,3.54,1.07,5.0,0.0,1.05,73,1023.9,-10.6,2023-01-10
1.5,-4.8,-7.6,-6.6,22.9,45.0,10800.0,3.55,0.68,8.0,0.0,1.05,73,1029.4,-12.4,2023-01-11
0.0,-2.8,-8.8,-6.1,16.0,31.3,21532.77,4.43,0.43,0.0,0.0,0.0,3,1026.8,-9.5,2023-01-12
0.0,-0.9,-6.2,-3.6,14.8,26.6,21572.36,3.79,0.39,0.0,0.0,0.0,3,1023.9,-6.4,2023-01-13
0.0,0.4,-2.0,-1.3,12.7,22.3,0.0,1.53,0.29,0.0,0.0,0.0,3,1023.1,-3.6,2023-01-14
0.0,0.8,-1.9,-1.0,18.8,32.4,1452.14,2.1,0.3,0.0,0.0,0.0,3,1021.1,-2.7,2023-01-15
1.2,2.0,-1.7,-0.0,19.7,33.8,0.0,0.96,0.18,7.0,1.0,0.14,71,1012.6,-1.0,2023-01-16
8.0,5.8,2.2,3.6,24.3,42.8,0.0,0.92,0.17,13.0,7.4,0.42,73,1003.9,3.0,2023-01-17
0.9,9.3,5.2,7.2,25.6,45.4,0.0,1.17,0.25,4.0,0.9,0.0,53,1002.2,6.5,2023-01-18
0.4,8.6,1.3,5.3,21.1,37.4,175.94,2.2,0.23,1.0,0.4,0.0,51,1007.7,4.7,2023-01-19
0.0,9.8,3.3,6.3,17.4,35.6,12804.52,3.6,0.43,0.0,0.0,0.0,3,1012.1,5.0,2023-01-20
0.5,3.2,-0.6,1.2,19.1,39.2,13560.89,3.74,0.42,2.0,0.5,0.0,51,1018.9,-0.5,2023-01-21
0.0,3.0,-0.3,1.5,15.1,28.1,0.0,1.76,0.23,0.0,0.0,0.0,3,1030.8,0.7,2023-01-22
0.0,0.8,-1.0,-0.2,12.6,24.8,298.99,2.14,0.32,0.0,0.0,0.0,3,1037.2,-2.6,2023-01-23
0.0,-0.6,-5.3,-2.3,10.0,19.4,21600.0,5.59,0.43,0.0,0.0,0.0,3,1037.6,-4.9,2023-01-24
0.0,0.2,-3.2,-1.8,7.9,16.6,14585.34,3.43,0.41,0.0,0.0,0.0,3,1034.0,-6.1,2023-01-25
0.0,-0.4,-3.1,-2.1,12.2,22.7,38.67,2.26,0.4,0.0,0.0,0.0,3,1027.5,-6.3,2023-01-26
0.2,0.5,-2.3,-1.6,11.7,20.9,11927.89,4.05,0.4,2.0,0.0,0.14,71,1022.9,-4.4,2023-01-27
0.0,0.7,-4.3,-2.1,16.8,31.7,12553.98,4.67,0.53,0.0,0.0,0.0,3,1020.7,-5.3,2023-01-28
